,Unnamed: 0,Date,UPRO,Unnamed: 2,URPO_PRICES
2232,2232,1995-03-17,0.0%,,2.093670613341108
2233,2233,1995-03-20,0.3%,,2.099951625181131
2234,2234,1995-03-21,-0.7%,,2.085251963804863
2235,2235,1995-03-22,0.4%,,2.0935929716600827
2236,2236,1995-03-23,0.1%,,2.0956865646317424
2237,2237,1995-03-24,3.0%,,2.1585571615706947
2238,2238,1995-03-27,1.4%,,2.1887769618326844
2239,2239,1995-03-28,0.4%,,2.1975320696800154
2240,2240,1995-03-29,-0.5%,,2.1865444093316153
2241,2241,1995-03-30,-0.5%,,2.175611687284958
2242,2242,1995-03-31,-0.9%,,2.156031182099393
2243,2243,1995-04-03,0.6%,,2.1689673691919893
2244,2244,1995-04-04,2.1%,,2.214515683945021
2245,2245,1995-04-05,0.2%,,2.218944715312911
2246,2246,1995-04-06,0.3%,,2.2256015494588497
2247,2247,1995-04-07,0.2%,,2.2300527525577674
2248,2248,1995-04-10,0.3%,,2.2367429108154404
2249,2249,1995-04-11,-0.9%,,2.2166122246181015
2250,2250,1995-04-12,0.9%,,2.236561734639664
2251,2251,1995-04-13,1.2%,,2.2634004754553403
2252,2252,1995-04-17,-2.0%,,2.218132465946234
2253,2253,1995-04-18,-0.4%,,2.2092599360824483
2254,2254,1995-04-19,-0.4%,,2.2004228963381185
2255,2255,1995-04-20,0.2%,,2.204823742130795
2256,2256,1995-04-21,1.8%,,2.244510569489149
2257,2257,1995-04-24,2.6%,,2.302867844295867
2258,2258,1995-04-25,-0.5%,,2.2913535050743876
2259,2259,1995-04-26,0.3%,,2.2982275655896105
2260,2260,1995-04-27,0.5%,,2.309718703417558
2261,2261,1995-04-28,0.6%,,2.3235770156380635
2262,2262,1995-05-01,-0.3%,,2.3166062845911495
2263,2263,1995-05-02,0.3%,,2.323556103444923
2264,2264,1995-05-03,3.3%,,2.400233454858605
2265,2265,1995-05-04,0.1%,,2.4026336883134634
2266,2266,1995-05-05,-0.2%,,2.397828420936837
2267,2267,1995-05-08,2.2%,,2.450580646197447
2268,2268,1995-05-09,-0.2%,,2.4456794849050523
2269,2269,1995-05-10,0.5%,,2.4579078823295775
2270,2270,1995-05-11,0.0%,,2.4579078823295775
2271,2271,1995-05-12,0.6%,,2.4726553296235547
2272,2272,1995-05-15,1.2%,,2.5023271935790374
2273,2273,1995-05-16,0.3%,,2.5098341751597744
2274,2274,1995-05-17,-0.7%,,2.4922653359336557
2275,2275,1995-05-18,-4.3%,,2.3850979264885086
2276,2276,1995-05-19,-0.1%,,2.38271282856202
2277,2277,1995-05-22,2.5%,,2.4422806492760705
2278,2278,1995-05-23,2.8%,,2.5106645074558007
2279,2279,1995-05-24,0.0%,,2.5106645074558007
2280,2280,1995-05-25,0.0%,,2.5106645074558007
2281,2281,1995-05-26,-2.8%,,2.4403659012470382
2282,2282,1995-05-30,-0.1%,,2.437925535345791
2283,2283,1995-05-31,5.6%,,2.574449365325155
2284,2284,1995-06-01,0.1%,,2.5770238146904805
2285,2285,1995-06-02,-0.5%,,2.564138695617028
2286,2286,1995-06-05,1.6%,,2.6051649147469007
2287,2287,1995-06-06,0.0%,,2.6051649147469007
2288,2288,1995-06-07,-1.4%,,2.568692605940444
2289,2289,1995-06-08,-0.5%,,2.5558491429107417
2290,2290,1995-06-09,-2.5%,,2.4919529143379733
2291,2291,1995-06-12,1.6%,,2.531824160967381
2292,2292,1995-06-13,3.0%,,2.6077788857964026
2293,2293,1995-06-14,0.3%,,2.6156022224537914
2294,2294,1995-06-15,0.3%,,2.6234490291211525
2295,2295,1995-06-16,1.4%,,2.660177315528849
2296,2296,1995-06-19,2.9%,,2.737322457679185
2297,2297,1995-06-20,-0.2%,,2.7318478127638266
2298,2298,1995-06-21,-0.6%,,2.7154567258872437
2299,2299,1995-06-22,3.8%,,2.8186440814709592
2300,2300,1995-06-23,-0.7%,,2.7989135729006627
2301,2301,1995-06-26,-3.1%,,2.712147252140742
2302,2302,1995-06-27,-1.0%,,2.6850257796193344
2303,2303,1995-06-28,1.3%,,2.7199311147543854
2304,2304,1995-06-29,-0.5%,,2.7063314591806136
2305,2305,1995-06-30,0.5%,,2.719863116476517
2306,2306,1995-07-03,1.2%,,2.7525014738742346
2307,2307,1995-07-05,0.1%,,2.7552539753481087
2308,2308,1995-07-06,3.7%,,2.8571983724359886
2309,2309,1995-07-07,1.3%,,2.894341951277656
2310,2310,1995-07-10,0.4%,,2.905919319082767
2311,2311,1995-07-11,-1.4%,,2.865236448615608
2312,2312,1995-07-12,3.3%,,2.959789251419923
2313,2313,1995-07-13,0.0%,,2.959789251419923
2314,2314,1995-07-14,-0.7%,,2.9390707266599834
2315,2315,1995-07-17,1.4%,,2.980217716833223
2316,2316,1995-07-18,-2.2%,,2.914652927062892
2317,2317,1995-07-19,-4.1%,,2.7951521570533133
2318,2318,1995-07-20,1.4%,,2.8342842872520597
2319,2319,1995-07-21,0.0%,,2.8342842872520597
2320,2320,1995-07-24,1.5%,,2.8767985515608405
2321,2321,1995-07-25,2.4%,,2.945841716798301
2322,2322,1995-07-26,0.2%,,2.9517334002318973
2323,2323,1995-07-27,1.9%,,3.007816334836303
2324,2324,1995-07-28,-1.2%,,2.9717225388182675
2325,2325,1995-07-31,-0.6%,,2.953892203585358
2326,2326,1995-08-01,-1.3%,,2.9154916049387483
2327,2327,1995-08-02,-0.4%,,2.9038296385189932
2328,2328,1995-08-03,0.0%,,2.9038296385189932
2329,2329,1995-08-04,0.1%,,2.906733468157512
2330,2330,1995-08-07,0.5%,,2.921267135498299
2331,2331,1995-08-08,0.2%,,2.927109669769296
2332,2332,1995-08-09,-0.4%,,2.915401231090218
2333,2333,1995-08-10,-1.2%,,2.880416416317136
2334,2334,1995-08-11,-1.3%,,2.8429710029050135
2335,2335,1995-08-14,2.4%,,2.911202306974734
2336,2336,1995-08-15,-0.6%,,2.8937350931328853
2337,2337,1995-08-16,0.8%,,2.9168849738779485
2338,2338,1995-08-17,-0.5%,,2.902300549008559
2339,2339,1995-08-18,0.1%,,2.905202849557567
2340,2340,1995-08-21,-0.7%,,2.884866429610664
2341,2341,1995-08-22,0.7%,,2.9050604946179384
2342,2342,1995-08-23,-1.3%,,2.867294708187905
2343,2343,1995-08-24,0.2%,,2.8730292976042806
2344,2344,1995-08-25,1.4%,,2.9132517077707405
2345,2345,1995-08-28,-0.7%,,2.892858945816345
2346,2346,1995-08-29,0.5%,,2.9073232405454266
2347,2347,1995-08-30,0.6%,,2.924767179988699
2348,2348,1995-08-31,0.5%,,2.9393910158886425
2349,2349,1995-09-01,1.0%,,2.9687849260475287
2350,2350,1995-09-05,2.7%,,3.0489421190508117
2351,2351,1995-09-06,0.6%,,3.0672357717651164
2352,2352,1995-09-07,0.0%,,3.0672357717651164
2353,2353,1995-09-08,1.2%,,3.104042601026298
2354,2354,1995-09-11,0.6%,,3.122666856632456
2355,2355,1995-09-12,1.3%,,3.163261525768678
2356,2356,1995-09-13,1.3%,,3.2043839256036697
2357,2357,1995-09-14,2.5%,,3.284493523743761
2358,2358,1995-09-15,-0.2%,,3.2779245366962737
2359,2359,1995-09-18,-0.3%,,3.268090763086185
2360,2360,1995-09-19,0.7%,,3.290967398427788
2361,2361,1995-09-20,1.3%,,3.3337499746073487
2362,2362,1995-09-21,-1.9%,,3.270408725089809
2363,2363,1995-09-22,-0.6%,,3.25078627273927
2364,2364,1995-09-25,-0.1%,,3.2475354864665307
2365,2365,1995-09-26,-0.1%,,3.244287950980064
2366,2366,1995-09-27,-0.1%,,3.241043663029084
2367,2367,1995-09-28,2.4%,,3.3188287109417822
2368,2368,1995-09-29,-0.7%,,3.2955969099651896
2369,2369,1995-10-02,-1.5%,,3.246162956315712
2370,2370,1995-10-03,0.2%,,3.252655282228343
2371,2371,1995-10-04,-0.4%,,3.2396446610994296
2372,2372,1995-10-05,0.6%,,3.2590825290660264
2373,2373,1995-10-06,-0.1%,,3.25582344653696
2374,2374,1995-10-09,-2.2%,,3.184195330713147
2375,2375,1995-10-10,-0.5%,,3.168274354059581
2376,2376,1995-10-11,1.0%,,3.1999570976001768
2377,2377,1995-10-12,1.9%,,3.26075628245458
2378,2378,1995-10-13,0.7%,,3.2835815764317617
2379,2379,1995-10-16,-0.9%,,3.254029342243876
2380,2380,1995-10-17,1.9%,,3.3158558997465093
2381,2381,1995-10-18,0.4%,,3.329119323345495
2382,2382,1995-10-19,1.6%,,3.3823852325190233
2383,2383,1995-10-20,-1.7%,,3.3248846835662
2384,2384,1995-10-23,-1.3%,,3.2816611826798394
2385,2385,1995-10-24,0.7%,,3.304632810958598
2386,2386,1995-10-25,-2.0%,,3.2385401547394257
2387,2387,1995-10-26,-3.0%,,3.141383950097243
2388,2388,1995-10-27,1.5%,,3.188504709348701
2389,2389,1995-10-30,1.8%,,3.2458977941169778
2390,2390,1995-10-31,-0.9%,,3.216684713969925
2391,2391,1995-11-01,1.4%,,3.2617182999655037
2392,2392,1995-11-02,2.9%,,3.356308130664503
2393,2393,1995-11-03,0.4%,,3.369733363187161
2394,2394,1995-11-06,-1.1%,,3.332666296192102
2395,2395,1995-11-07,-1.1%,,3.296006966933989
2396,2396,1995-11-08,2.7%,,3.384999155041206
2397,2397,1995-11-09,0.8%,,3.412079148281536
2398,2398,1995-11-10,-0.3%,,3.4018429108366917
2399,2399,1995-11-13,-0.3%,,3.3916373821041814
2400,2400,1995-11-14,-1.5%,,3.3407628213726186
2401,2401,1995-11-15,2.3%,,3.4176003662641885
2402,2402,1995-11-16,1.7%,,3.4756995724906794
2403,2403,1995-11-17,1.3%,,3.520883666933058
2404,2404,1995-11-20,-1.6%,,3.464549528262129
2405,2405,1995-11-21,1.7%,,3.523446870242585
2406,2406,1995-11-22,-0.9%,,3.4917358484104017
2407,2407,1995-11-24,0.7%,,3.5161779993492743
2408,2408,1995-11-27,0.6%,,3.53727506734537
2409,2409,1995-11-28,2.5%,,3.625706944029004
2410,2410,1995-11-29,0.6%,,3.647461185693178
2411,2411,1995-11-30,-1.1%,,3.607339112650553
2412,2412,1995-12-01,0.8%,,3.6361978255517577
2413,2413,1995-12-04,3.2%,,3.7525561559694136
2414,2414,1995-12-05,2.0%,,3.827607279088802
2415,2415,1995-12-06,1.2%,,3.873538566437867
2416,2416,1995-12-07,-1.9%,,3.799941333675548
2417,2417,1995-12-08,0.6%,,3.8227409816776015
2418,2418,1995-12-11,0.9%,,3.8571456505126993
2419,2419,1995-12-12,-0.4%,,3.8417170679106487
2420,2420,1995-12-13,1.5%,,3.899342823929308
2421,2421,1995-12-14,-2.3%,,3.8096579389789342
2422,2422,1995-12-15,-0.3%,,3.798228965161998
2423,2423,1995-12-18,-4.7%,,3.6197122037993834
2424,2424,1995-12-19,2.5%,,3.710205008894368
2425,2425,1995-12-20,-2.9%,,3.602609063636431
2426,2426,1995-12-21,2.2%,,3.6818664630364326
2427,2427,1995-12-22,0.6%,,3.703957661814651
2428,2428,1995-12-26,1.1%,,3.744701196094612
2429,2429,1995-12-27,0.3%,,3.755935299682895
2430,2430,1995-12-28,-0.3%,,3.7446674937838464
2431,2431,1995-12-29,0.9%,,3.7783695012279006
2432,2432,1996-01-02,2.2%,,3.8614936302549143
2433,2433,1996-01-03,0.3%,,3.8730781111456785
2434,2434,1996-01-04,-1.8%,,3.803362705145056
2435,2435,1996-01-05,-0.6%,,3.780542528914186
2436,2436,1996-01-08,0.8%,,3.8107868691454994
2437,2437,1996-01-09,-4.3%,,3.646923033772243
2438,2438,1996-01-10,-5.5%,,3.4463422669147694
2439,2439,1996-01-11,2.1%,,3.5187154545199792
2440,2440,1996-01-12,-0.5%,,3.5011218772473796
2441,2441,1996-01-15,-1.1%,,3.4626095365976584
2442,2442,1996-01-16,4.3%,,3.6115017466713577
2443,2443,1996-01-17,-1.0%,,3.5753867292046437
2444,2444,1996-01-18,0.9%,,3.6075652097674857
2445,2445,1996-01-19,1.8%,,3.6725013835433
2446,2446,1996-01-22,0.6%,,3.69453639184456
2447,2447,1996-01-23,-0.3%,,3.6834527826690264
2448,2448,1996-01-24,3.4%,,3.8086901772797734
2449,2449,1996-01-25,-1.4%,,3.7553685147978566
2450,2450,1996-01-26,2.1%,,3.8342312536086114
2451,2451,1996-01-29,1.2%,,3.8802420286519146
2452,2452,1996-01-30,2.8%,,3.988888805454169
2453,2453,1996-01-31,2.8%,,4.100577692006885
2454,2454,1996-02-01,1.2%,,4.149784624310968
2455,2455,1996-02-02,-1.2%,,4.099987208819236
2456,2456,1996-02-05,2.5%,,4.202486889039717
2457,2457,1996-02-06,2.3%,,4.29914408748763
2458,2458,1996-02-07,1.7%,,4.372229536974919
2459,2459,1996-02-08,2.8%,,4.494651964010217
2460,2460,1996-02-09,0.2%,,4.503641267938237
2461,2461,1996-02-12,2.2%,,4.602721375832878
2462,2462,1996-02-13,-0.4%,,4.584310490329547
2463,2463,1996-02-14,-2.3%,,4.478871349051968
2464,2464,1996-02-15,-1.9%,,4.39377279341998
2465,2465,1996-02-16,-1.5%,,4.32786620151868
2466,2466,1996-02-20,-3.5%,,4.176390884465526
2467,2467,1996-02-21,3.5%,,4.322564565421819
2468,2468,1996-02-22,5.0%,,4.538692793692911
2469,2469,1996-02-23,0.1%,,4.5432314864866035
2470,2470,1996-02-26,-4.0%,,4.361502227027139
2471,2471,1996-02-27,-1.5%,,4.296079693621732
2472,2472,1996-02-28,-1.2%,,4.244526737298272
2473,2473,1996-02-29,-2.0%,,4.159636202552306
2474,2474,1996-03-01,1.8%,,4.234509654198248
2475,2475,1996-03-04,3.0%,,4.361544943824195
2476,2476,1996-03-05,2.2%,,4.457498932588328
2477,2477,1996-03-06,-1.6%,,4.386178949666914
2478,2478,1996-03-07,0.8%,,4.421268381264249
2479,2479,1996-03-08,-9.3%,,4.010090421806674
2480,2480,1996-03-11,3.0%,,4.130393134460874
2481,2481,1996-03-12,-1.4%,,4.072567630578422
2482,2482,1996-03-13,0.8%,,4.105148171623049
2483,2483,1996-03-14,1.1%,,4.150304801510902
2484,2484,1996-03-15,0.2%,,4.158605411113924
2485,2485,1996-03-18,5.2%,,4.374852892491848
2486,2486,1996-03-19,-0.5%,,4.352978628029389
2487,2487,1996-03-20,-0.8%,,4.318154799005153
2488,2488,1996-03-21,-0.4%,,4.300882179809133
2489,2489,1996-03-22,0.6%,,4.326687472887987
2490,2490,1996-03-25,-0.3%,,4.313707410469323
2491,2491,1996-03-26,1.3%,,4.369785606805424
2492,2492,1996-03-27,-1.9%,,4.286759680276121
2493,2493,1996-03-28,0.0%,,4.286759680276121
2494,2494,1996-03-29,-1.6%,,4.2181715253917025
2495,2495,1996-04-01,3.7%,,4.374243871831196
2496,2496,1996-04-02,0.7%,,4.404863578934013
2497,2497,1996-04-03,0.3%,,4.418078169670815
2498,2498,1996-04-04,0.0%,,4.418078169670815
2499,2499,1996-04-08,-5.4%,,4.179501948508591
2500,2500,1996-04-09,-1.0%,,4.137706929023505
2501,2501,1996-04-10,-4.1%,,3.968060944933541
2502,2502,1996-04-11,-1.1%,,3.924412274539272
2503,2503,1996-04-12,2.6%,,4.026446993677293
2504,2504,1996-04-15,2.7%,,4.1351610625065796
2505,2505,1996-04-16,1.1%,,4.1806478341941515
2506,2506,1996-04-17,-1.6%,,4.113757468847045
2507,2507,1996-04-18,0.9%,,4.150781286066668
2508,2508,1996-04-19,0.7%,,4.179836755069134
2509,2509,1996-04-22,1.2%,,4.229994796129964
2510,2510,1996-04-23,1.7%,,4.301904707664173
2511,2511,1996-04-24,-0.7%,,4.271791374710523
2512,2512,1996-04-25,1.2%,,4.323052871207049
2513,2513,1996-04-26,0.3%,,4.33602202982067
2514,2514,1996-04-29,0.2%,,4.344694073880311
2515,2515,1996-04-30,0.0%,,4.344694073880311
2516,2516,1996-05-01,0.2%,,4.353383462028072
2517,2517,1996-05-02,-5.1%,,4.13136090546464
2518,2518,1996-05-03,-0.9%,,4.094178657315458
2519,2519,1996-05-06,-0.4%,,4.077801942686197
2520,2520,1996-05-07,-1.2%,,4.028868319373962
2521,2521,1996-05-08,3.1%,,4.153763237274554
2522,2522,1996-05-09,0.4%,,4.170378290223653
2523,2523,1996-05-10,3.1%,,4.299660017220585
2524,2524,1996-05-13,4.3%,,4.48454539796107
2525,2525,1996-05-14,1.9%,,4.56975176052233
2526,2526,1996-05-15,-0.1%,,4.565182008761807
2527,2527,1996-05-16,-0.3%,,4.551486462735522
2528,2528,1996-05-17,1.9%,,4.637964705527496
2529,2529,1996-05-20,1.8%,,4.721448070226991
2530,2530,1996-05-21,-0.2%,,4.712005174086537
2531,2531,1996-05-22,2.5%,,4.829805303438699
2532,2532,1996-05-23,-1.1%,,4.776677445100874
2533,2533,1996-05-24,1.1%,,4.829220896996983
2534,2534,1996-05-28,-2.9%,,4.6891734909840705
